QBarcode,JobPA,JobPAAge,JobPAYrs,JobPATyp,UsualPA,Walk,WalkYrs,WalkDays,WalkMin,WalkPace,Wgts,WgtsYrs,WgtsDays,WgtsMin,Yoga,YogaYrs,YogaDays,YogaMin,MldX,MldXYrs,MldXDays,MldXHrs,ModX,ModXYrs,ModXDays,ModXMin,ModX1,ModX2,ModX3,ModX4,ModX5,ModX6,ModX7,ModX8,ModX9,ModXO,XDays18,XDays30,XDays45,XDays60
4172,1,23,26,CLIMBED POLES,1,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,66
4173,1,999,12,PILED WOOD,1,1,3,2,3,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,66
4175,1,28,2,WAITRESS,4,1,1,1,1,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,1,1,66
4177,1,18,10,NURSES AIDE,1,1,2,2,2,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,3,3,2
4179,0,666,666,,4,1,1,3,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
4185,1,18,43,BANK CLERK,3,0,66,66,66,66,0,66,66,66,0,66,66,66,1,3,1,1,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,1,1,0
4191,1,38,4,WALKING,3,1,3,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,66,66
4193,1,17,2,MEAT DELI,2,1,2,2,2,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,2,2,66
4194,1,21,33,PHYS ED TEACHER,5,1,3,2,1,1,0,66,66,66,0,66,66,66,1,4,2,3,1,4,2,4,1,1,0,0,0,0,0,0,0,0,3,3,3,2
4198,1,36,16,FOUNDRY,3,0,66,66,66,66,1,2,2,4,0,66,66,66,1,1,1,3,1,1,2,2,0,0,0,1,0,0,0,1,0,0,0,0,2,66
4199,1,22,22,PLANT WORK,4,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,0,0,66
4202,1,38,4,FLORAL DELIVERY,4,1,4,1,4,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,1,66
4203,1,20,25,RESTAURANT,4,1,2,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,1,1,99,99,0,0,0,1,0,0,0,0,1,0,4,3,2,66
4204,1,30,26,AUTOMOTIVE,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,66
4207,1,20,40,,4,0,66,66,66,66,0,66,66,66,0,66,66,66,1,4,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,3,3,3
4212,1,24,1,DOCK WORKER,2,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,2,0,0
4213,1,19,26,SERVICE,2,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,1,3,66
4218,0,666,666,,4,1,1,1,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,2
4219,1,22,35,NURSE AIDE,3,1,2,1,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,99,1,2,66
4221,0,666,666,,4,1,4,2,1,1,1,3,1,1,0,66,66,66,0,66,66,66,1,3,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,2
4225,0,666,666,,1,1,1,2,1,1,0,66,66,66,0,66,66,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0
4227,1,31,14,EXTRUDER OPERATOR,2,1,1,1,1,1,0,66,66,66,0,66,66,66,1,1,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,66
4230,1,22,37,LIFTING,3,1,3,2,2,2,0,66,66,66,0,66,66,66,1,1,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,2
4231,0,666,666,,2,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,3,0,66
4236,0,666,666,,3,1,3,2,2,2,1,1,2,2,0,66,66,66,0,66,66,66,1,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,3,2
4239,1,18,44,STEEL WORK,5,1,3,2,3,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,2,3,3
4240,1,26,34,WALKING,4,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,1,99,1,2,0,0,0,0,0,0,0,0,0,88,4,4,3,2
4243,1,20,7,ELECTRICIAN,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
4247,1,18,44,AUTO REPAIR,3,0,66,66,66,66,0,66,66,66,0,66,66,66,1,1,99,99,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,1
4249,1,17,45,PHYSICAL,4,1,4,2,2,2,1,2,2,3,0,66,66,66,0,66,66,66,1,4,2,3,1,0,0,0,0,0,0,0,0,88,0,0,3,2
4250,1,17,38,WAREHOUSE,2,1,1,1,1,1,0,66,66,66,0,66,66,66,1,1,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,2,1,66
4251,1,7,20,FARMING,5,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,0,0,0
4252,1,18,4,MOW LAWNS,4,1,4,1,3,3,0,66,66,66,0,66,66,66,1,4,1,2,1,4,1,3,0,0,0,1,0,0,0,0,0,0,2,2,2,66
4259,0,666,666,,4,1,4,2,2,1,1,4,2,1,0,66,66,66,0,66,66,66,1,3,2,2,0,0,0,0,1,0,0,0,0,0,99,99,3,66
4260,0,666,666,,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,1,1,1,1,0,0,0,0,1,0,0,0,0,0,2,2,1,0
4262,1,17,5,STEAM FITTER,3,0,66,66,66,66,0,66,66,66,0,66,66,66,1,4,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,1,0
4263,0,666,666,,2,1,1,2,4,2,1,1,1,2,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,2,2,66
4269,0,666,666,,3,1,3,1,2,2,0,66,66,66,0,66,66,66,1,4,2,2,1,1,1,4,1,1,0,0,0,0,0,0,0,0,3,2,2,2
4271,0,666,666,,4,1,3,2,3,2,1,3,2,1,1,1,1,4,0,66,66,66,1,2,1,2,0,0,0,0,1,0,0,1,0,0,1,2,2,3
4273,1,10,30,GREENHOUSE,5,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,1,3,3,3,0,0,0,0,1,0,0,1,0,0,3,3,66,66
4275,0,666,666,,2,1,1,2,1,1,1,1,2,2,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,1,66
4277,0,666,666,,2,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,66
4278,0,666,666,,5,1,4,2,1,3,1,1,1,3,0,66,66,66,0,66,66,66,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,3,3,2
4282,0,666,666,,3,1,1,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,1,3,1,2,0,0,1,0,0,0,1,0,0,0,3,4,66,66
4285,1,18,45,MASTER CARPENTER,5,1,4,1,2,2,0,66,66,66,0,66,66,66,0,66,66,66,1,99,3,3,1,0,1,0,0,0,0,1,0,0,99,99,99,99
4286,1,18,10,STOCK,3,1,1,2,3,2,1,2,2,2,0,66,66,66,1,1,1,2,1,2,1,2,0,0,0,0,0,0,1,0,1,0,3,2,66,66
4287,1,49,12,CLEAN,4,1,4,1,2,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,99,99,99,99
4288,1,17,35,IRON WORKER,4,1,2,2,4,2,0,66,66,66,0,66,66,66,1,2,3,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0
4292,0,666,666,,2,0,66,66,66,66,1,1,2,1,0,66,66,66,0,66,66,66,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,2,2,66
4295,0,666,666,,4,1,2,2,2,2,1,2,2,1,0,66,66,66,1,3,1,2,1,3,1,3,1,0,0,1,0,0,0,0,0,0,0,2,3,66
4297,1,18,30,LABORER,4,1,4,2,4,1,0,66,66,66,0,66,66,66,1,4,2,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,66
4304,0,666,666,,2,1,2,3,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,2
4310,0,666,666,,4,1,4,2,2,2,0,66,66,66,0,66,66,66,1,4,1,1,1,3,1,2,1,0,0,0,0,0,0,1,0,0,4,3,1,66
4313,1,19,24,FARMING,4,1,2,2,1,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,2,66,66
4318,1,45,17,DIET KITCHEN,4,1,1,2,2,99,1,1,2,2,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
4328,0,666,666,,3,1,4,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,2,3
4330,1,14,5,FARMWORK,5,1,4,3,3,3,1,1,3,1,0,66,66,66,1,4,3,2,1,4,3,3,0,0,1,0,0,0,1,0,0,0,3,3,3,3
4333,1,26,37,MEAT CUTTER,5,1,4,3,1,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,2,1,1
4343,0,666,666,,4,0,66,66,66,66,0,66,66,66,0,66,66,66,1,4,1,1,1,4,1,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0
4345,1,18,30,NURSE AIDE,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
4346,0,666,666,,5,1,4,99,99,99,0,66,66,66,1,99,99,1,0,66,66,66,1,99,99,99,99,99,99,99,99,99,99,1,99,99,2,1,99,99
4350,1,10,60,FARMING,4,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,99,99,99,99
4352,0,666,666,,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,66
4356,1,18,44,BRICKLAYER,5,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,0,0,0
4361,0,666,666,,3,1,1,2,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,1
4365,0,666,666,,3,1,1,3,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,3
4370,1,18,42,MACHINIST,3,1,3,2,1,1,0,66,66,66,0,66,66,66,1,3,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,2,2
4380,1,15,35,MERCHANDISING,4,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,66
4388,0,666,666,,1,1,1,1,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,66
4390,0,666,666,,3,1,3,2,1,1,0,66,66,66,0,66,66,66,1,4,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,3,3
4406,1,36,5,ORDER PICKER,3,1,1,3,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
4419,1,45,17,ADMINISTRATOR PRISON,4,1,4,2,3,2,1,3,2,3,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,2,2
4422,0,666,666,,1,1,2,2,2,1,1,1,2,2,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,2,66
4424,0,666,666,,4,1,2,2,3,3,1,2,2,1,1,1,1,4,1,4,2,2,1,1,3,4,0,0,0,1,0,0,0,1,0,0,1,3,3,3
4430,0,666,666,,5,0,66,66,66,66,1,4,3,2,0,66,66,66,0,66,66,66,1,4,3,3,0,0,1,0,0,0,0,0,1,0,0,3,3,66
4431,99,999,999,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,4,2,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,66
4439,1,18,39,MECHANIC,3,1,4,2,2,1,0,66,66,66,0,66,66,66,1,4,1,1,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,1
4444,0,666,666,,4,1,4,1,4,2,1,2,1,1,0,66,66,66,1,4,1,3,1,2,1,4,1,0,0,0,0,0,0,1,0,0,3,3,3,66
4450,0,666,666,,2,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,66
4455,0,666,666,,4,1,1,1,3,2,1,1,99,99,1,99,99,99,1,1,99,99,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,66
4479,0,666,666,,3,1,3,2,2,2,1,1,2,2,1,1,1,4,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,2,66,66
4485,1,16,29,,3,0,66,66,66,66,0,66,66,66,1,1,1,3,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,66
4497,0,666,666,,5,1,3,2,4,2,1,2,2,2,0,66,66,66,1,3,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,99,99,99,3
4503,0,666,666,,3,1,1,2,3,2,1,2,2,2,0,66,66,66,1,1,1,2,1,1,2,3,1,0,0,0,0,0,0,0,0,88,3,2,3,3
4505,0,666,666,,3,1,1,2,3,1,0,66,66,66,0,66,66,66,1,3,1,1,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,3,2,1
4508,99,999,999,,99,0,66,66,66,66,0,66,66,66,0,66,66,66,1,4,3,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,3,2,66
4513,0,666,666,,3,1,3,2,1,2,0,66,66,66,0,66,66,66,1,2,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,66
4533,1,53,10,CUSTODIAL,4,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
4534,1,17,2,LIFTING BOXES,99,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,99,99
4540,1,38,10,PACKING,5,1,2,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,3
4562,1,21,34,POLE CLIMBING,3,0,66,66,66,66,1,2,1,1,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,0
4566,1,19,12,STORE KEEPER,3,0,66,66,66,66,0,66,66,66,0,66,66,66,1,3,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,2,2,2
4573,1,19,40,ASSEMBLER,4,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
4574,1,21,35,LABORER,4,1,3,3,3,1,1,1,3,2,0,66,66,66,1,4,1,1,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,2
4578,0,666,666,,3,1,3,2,1,2,1,1,2,1,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,1,2,2
4593,0,666,666,,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
4596,1,22,10,WALKED LIFTED,3,1,2,2,2,1,0,66,66,66,0,66,66,66,1,1,1,1,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,66
4597,0,666,666,,5,1,4,3,2,1,0,66,66,66,0,66,66,66,0,66,66,66,1,3,2,2,1,0,0,0,1,0,0,0,0,0,4,3,2,66
4599,1,18,13,BAKERY,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
4611,1,19,34,FACTORY LABOR,2,1,1,2,2,2,0,66,66,66,0,66,66,66,1,4,2,1,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,2,66
4612,1,20,5,SERVUCE TECH,4,1,3,2,2,3,0,66,66,66,0,66,66,66,1,4,1,3,1,2,2,2,1,0,0,0,1,0,1,0,0,0,3,3,2,2
4615,1,16,15,LIFTING,2,1,3,2,1,2,1,2,2,1,0,66,66,66,1,4,1,2,1,2,2,1,1,0,0,1,0,0,0,0,0,0,4,3,3,66
4627,1,18,4,CONSTRUCTION,4,1,2,3,4,2,0,66,66,66,0,66,66,66,0,66,66,66,1,2,1,2,0,0,0,0,0,0,1,0,1,0,3,3,3,2
4636,1,26,19,LIFTING,5,0,66,66,66,66,1,1,2,1,0,66,66,66,1,4,2,2,1,4,2,1,1,0,0,0,1,1,1,1,0,0,4,4,0,66
4637,1,45,10,NURSING HOME,4,1,4,3,2,2,0,66,66,66,0,66,66,66,1,2,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,2,2,2
4639,0,666,666,,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,1,66,66
4645,1,30,20,CATERING,4,1,1,2,2,3,0,66,66,66,0,66,66,66,0,66,66,66,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,3,2,66
4648,0,666,666,,2,0,66,66,66,66,0,66,66,66,0,66,66,66,1,2,1,1,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,66
4651,1,32,8,BOTTLE LIFTING,2,1,3,2,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
4664,1,18,26,DIFFERENT JOB,5,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,66,66
4710,0,666,666,,3,1,2,3,2,2,0,66,66,66,0,66,66,66,1,2,3,1,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,2
4721,0,666,666,,3,1,1,1,1,2,1,1,1,3,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
4724,0,666,666,,3,1,1,1,1,1,1,1,1,1,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,1,2,1
4738,0,666,666,,5,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
4745,0,666,666,,4,1,4,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,3,3,2
4747,0,666,666,,3,1,3,1,2,2,1,1,1,2,1,1,1,1,0,66,66,66,1,1,1,2,1,1,0,0,0,0,0,0,0,0,2,2,2,2
4750,1,28,32,MAIL CARRIER NURSING,4,1,2,3,4,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
4761,1,7,23,FARM AND CONSTRUCTION,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,1,0,66
4797,1,18,20,BARTENDER,3,1,1,2,1,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,2,66,66
4799,0,666,666,,5,1,4,2,3,3,1,1,2,2,0,66,66,66,1,2,2,2,1,2,2,2,1,0,0,1,0,0,0,0,0,0,0,3,3,66
4815,0,666,666,,1,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,2,2,66
4816,1,16,25,FACTORY,4,0,66,66,66,66,0,66,66,66,0,66,66,66,1,2,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,66
4817,0,666,666,,3,1,3,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,1,2,2,1,0,1,0,1,0,1,1,0,0,2,2,66,66
4828,0,666,666,,3,1,2,2,3,2,0,66,66,66,0,66,66,66,1,1,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,99,1,1,0
4841,1,20,5,CLEANING,4,1,3,3,2,2,1,3,2,1,0,66,66,66,1,3,1,2,1,2,1,1,0,0,1,0,0,0,0,1,0,88,4,3,66,66
4843,1,25,5,PAINTER,4,1,4,3,3,1,0,66,66,66,0,66,66,66,1,4,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,3,3,1
4869,0,666,666,,4,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
4871,1,19,4,RETAIL,3,1,1,2,3,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,3,3,66
4900,0,666,666,,4,0,66,66,66,66,0,66,66,66,0,66,66,66,1,1,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
4906,1,18,30,WAREHOUSE,4,1,1,2,3,3,0,66,66,66,0,66,66,66,1,2,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,1,1,66
4919,1,16,42,FARM,5,1,4,3,4,2,1,4,3,4,0,66,66,66,1,4,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,3,3,66
4931,1,20,42,NURSING,2,1,3,3,2,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,3
4940,0,666,666,,1,0,66,66,66,66,0,66,66,66,0,66,66,66,1,4,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
4959,1,42,1,GARDEN CENTER,2,1,3,2,2,2,1,1,1,1,0,66,66,66,1,1,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,3,3,2,66
4965,0,666,666,,5,1,4,2,2,2,1,2,2,2,0,66,66,66,0,66,66,66,1,2,2,2,0,0,1,1,0,0,0,0,0,0,2,0,3,3
4968,1,18,12,WAITRESS,3,1,1,1,1,1,0,66,66,66,0,66,66,66,1,4,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,0,66,66
4976,0,666,666,,3,1,1,2,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,3,2,2
4979,1,28,2,FARMWORK,4,1,4,1,3,2,0,66,66,66,0,66,66,66,1,1,1,1,1,4,1,3,0,0,0,0,0,0,1,1,0,88,4,1,66,66
4987,0,666,666,,4,1,4,3,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,4,66,66
4994,0,666,666,,4,1,4,2,2,3,1,3,2,2,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,66
4997,0,666,666,,3,1,1,3,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,66
4998,0,666,666,,3,1,1,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,3,2,66
5018,1,18,21,ROAD WORK,2,0,66,66,66,66,1,2,2,4,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,66
5022,0,666,666,,3,1,4,2,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,2,3,3
5037,1,21,40,CONSTRUCTION,4,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,2
5039,1,63,12,FLOWER CARE,4,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,1,3,2,2,0,0,0,0,1,0,0,0,0,0,99,99,99,99
5065,1,20,40,HOME BUILDER,2,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,2,2,3
5069,1,21,21,NURSING,4,1,3,1,2,2,1,1,1,2,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,1,2,66
5072,0,666,666,,4,1,1,1,2,2,0,66,66,66,0,66,66,66,1,4,1,2,1,4,1,2,0,0,0,0,0,1,0,0,0,0,2,2,1,66
5079,1,16,20,LOADING,3,1,1,1,2,1,1,1,1,1,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,66,66
5090,0,666,666,,3,1,2,1,1,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,0
5093,1,16,6,CASHIER,2,1,2,2,2,2,1,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,3,66,66
5097,1,47,15,JANITOR,5,1,3,1,2,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,0,2,2
5099,1,48,13,CLERK,3,1,1,2,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,4,4
5104,1,45,15,MAILROOM,3,1,4,3,2,2,1,1,2,2,0,66,66,66,0,66,66,66,1,4,2,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3
5113,1,34,12,COMMERCIAL,2,0,66,66,66,66,0,66,66,66,0,66,66,66,1,2,1,2,1,2,2,1,1,0,0,0,0,0,1,0,0,0,3,2,2,66
5149,0,666,666,,2,1,1,1,2,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,66
5164,99,999,999,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,1,1
5165,0,666,666,,4,1,4,1,1,2,1,4,1,3,0,66,66,66,1,4,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2
5178,1,10,50,PHYSICAL,3,1,2,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,4,2
