QBarcode,ColdC,ColdCSv,CookC,CookCSv,MilkC,MilkCSv,Pncak,PncakSv,Muffn,MuffnSv,WhtBrd,WhtBrdSv,ButBrd,ButBrdSv,Jam,JamSv,Gbar,GbarSv,Sbar,SbarSv,LFChip,LFChipSv,RChip,RChipSv,LFCrk,LFCrkSv,RCrk,RCrkSv,Pbutt,PbuttSv,Eggs,EggsSv,Bacon,BaconSv,LFDog,LFDogSv,RDog,RDogSv,LFLnch,LFLnchSv,RLnch,RLnchSv,Beef,BeefSv,Tuna,TunaSv,GrndMt,GrndMtSv,Liver,LiverSv,FryCkn,FryCknSv,RstCkn,RstCknSv,FryFsh,FryFshSv,ShlFsh,ShlFshSv,WhtFsh,WhtFshSv,DrkFsh,DrkFshSv,Gravy,GravySv,Ktchup,KtchupSv,Salsa,SalsaSv,Mayo,MayoSv,Stew,StewSv,Chili,ChiliSv,Asian,AsianSv,SpMt,SpMtSv,SpTom,SpTomSv,SpOil,SpOilSv,Tofu,TofuSv,Pizza,PizzaSv,Taco,TacoSv,BrthSp,BrthSpSv,CrmSp,CrmSpSv,BeanSp,BeanSpSv,Miso,MisoSv,Ramen,RamenSv,Cottag,CottagSv,LFChs,LFChsSv,OthChs,OthChsSv,Yogurt,YogurtSv,Salad,SaladSv,Dress,DressSv,Tomato,TomatoSv,Carrot,CarrotSv,Pepper,PepperSv,Brocc,BroccSv,Califl,CaliflSv,Grnbn,GrnbnSv,Peas,PeasSv,Slaw,SlawSv,SumSq,SumSqSv,WntrSq,WntrSqSv,Greens,GreensSv,Onion,OnionSv,Garlic,GarlicSv,Avcdo,AvcdoSv,PotFry,PotFrySv,PotBol,PotBolSv,Beans,BeansSv,Corn,CornSv,MayoSl,MayoSlSv,Grains,GrainsSv,AddFat,AddFatSv,Apple,AppleSv,Banana,BananaSv,Peach,PeachSv,Aprct,AprctSv,DryFrt,DryFrtSv,Orang,OrangSv,Berry,BerrySv,Melon,MelonSv,FrtOth,FrtOthSv,IceCrm,IceCrmSv,LFFrzn,LFFrznSv,Pudng,PudngSv,Donut,DonutSv,CkCak,CkCakSv,Choc,ChocSv
3575,1,1,0,2,0,2,1,1,1,2,9,3,8,2,1,2,0,2,0,2,0,2,2,2,0,2,2,1,1,1,8,2,6,2,1,1,1,1,1,1,99,2,6,2,2,2,3,2,0,2,3,2,3,2,1,1,0,2,1,1,0,2,3,3,2,1,1,1,1,1,1,2,1,2,0,2,3,2,0,2,0,2,0,2,1,2,0,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,6,1,0,2,2,2,2,1,2,2,3,1,1,1,1,2,1,2,3,2,3,2,1,1,1,1,1,2,1,2,3,2,0,2,99,2,2,2,6,3,0,2,2,1,1,2,2,2,6,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,0,2,1,1,2,2,2,1,1,1
3580,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3,1,1,2,0,2,1,2,3,2,1,2,7,2,7,2,5,1,4,1,1,1,1,1,1,1,1,1,2,1,3,1,2,1,0,2,1,1,5,1,1,1,3,1,4,1,4,1,1,1,1,1,1,1,3,1,2,1,2,1,0,2,2,1,2,1,0,2,0,2,2,1,3,1,3,1,2,1,3,1,2,1,0,2,1,1,2,1,3,1,3,1,3,2,3,1,3,1,3,1,2,1,4,1,4,1,3,1,1,1,3,1,2,1,1,1,1,1,2,1,2,1,99,2,1,1,5,1,3,1,1,1,1,1,3,1,1,1,3,1,3,1,3,1,2,1,1,1,3,1,3,1,4,1,4,1,1,1,1,1,1,1,1,1,2,1,1,1
3595,3,2,0,2,3,2,1,1,1,2,6,2,4,1,1,1,0,2,0,2,0,2,2,2,2,2,1,1,5,1,5,2,2,2,0,2,4,2,1,1,0,2,6,2,1,1,6,2,2,1,4,2,4,2,1,1,0,2,1,1,0,2,5,2,1,1,1,1,3,2,5,2,4,2,0,2,4,2,2,2,1,2,0,2,4,3,1,2,4,3,0,2,0,2,0,2,1,2,4,2,4,2,5,2,1,2,5,3,5,2,6,2,4,1,2,2,3,3,2,3,5,3,5,2,2,2,1,1,5,2,0,2,6,2,0,2,0,2,4,2,5,2,0,2,5,2,3,2,4,2,6,2,7,2,5,2,1,2,0,2,0,2,4,2,4,2,5,3,2,2,1,1,0,2,1,1,1,1,3,2,4,2
3596,6,3,0,2,6,2,5,2,1,2,4,2,1,2,5,2,1,2,0,2,0,2,4,2,0,2,3,2,3,2,5,2,3,2,0,2,1,2,2,2,0,2,5,2,3,2,4,2,0,2,0,2,5,2,0,2,1,2,1,2,0,2,3,2,0,2,0,2,3,2,1,2,1,2,0,2,1,2,0,2,0,2,0,2,3,2,0,2,2,2,0,2,0,2,0,2,0,2,1,2,0,2,3,2,0,2,3,2,3,2,3,2,2,2,2,2,0,2,1,2,3,2,0,2,2,2,2,2,3,2,0,2,1,2,0,2,0,2,2,2,6,2,2,2,5,2,2,2,0,2,6,2,2,2,3,2,2,2,0,2,0,2,1,2,1,2,3,2,2,2,1,2,0,2,1,2,2,2,2,2,2,2
3597,7,2,5,2,7,2,4,2,4,2,6,2,6,1,4,1,2,2,0,2,3,2,2,2,5,2,5,2,6,2,5,2,3,2,0,2,1,2,3,2,0,2,5,2,4,2,4,2,1,2,1,2,6,2,0,2,3,2,4,2,3,2,0,2,2,2,0,2,3,2,3,2,1,2,1,2,4,2,3,2,1,2,0,2,2,2,0,2,6,2,1,2,2,2,0,2,0,2,1,2,5,2,4,2,7,2,6,2,6,2,5,2,5,2,5,2,5,2,2,2,4,2,4,2,1,2,4,2,5,2,4,2,1,2,5,2,0,2,1,2,5,2,4,2,4,2,4,2,4,2,6,2,5,2,7,2,1,2,1,2,3,2,5,2,8,2,4,2,6,2,2,2,4,2,1,2,1,2,7,2,3,2
3600,0,2,0,2,0,2,1,2,3,1,7,2,2,1,0,2,0,2,0,2,0,2,8,3,3,2,3,2,3,2,4,2,4,2,0,2,4,2,7,2,7,2,6,2,3,2,4,2,0,2,3,2,4,2,4,2,3,2,0,2,2,2,0,2,2,1,1,1,1,1,2,2,2,3,0,2,4,3,3,2,2,2,0,2,2,2,0,2,4,2,2,2,1,2,0,2,0,2,1,2,0,2,6,2,0,2,3,2,3,2,3,2,3,2,2,2,3,2,3,2,3,2,3,2,3,2,0,2,0,2,3,2,2,1,0,2,99,2,6,2,5,2,2,2,3,1,5,2,2,2,3,2,0,2,0,2,0,2,0,2,6,2,1,2,5,3,5,2,3,2,2,2,0,2,2,2,5,2,9,3,7,2
3602,5,2,3,1,5,3,3,2,1,2,8,3,6,2,0,2,0,2,0,2,3,1,4,2,0,2,4,2,2,2,6,2,1,1,0,2,1,1,0,2,6,2,6,2,3,2,2,2,0,2,2,2,3,3,1,2,0,2,0,2,0,2,1,1,2,1,0,2,3,2,5,2,1,3,0,2,5,2,5,2,0,2,0,2,1,2,0,2,3,2,0,2,1,2,0,2,1,2,3,2,0,2,6,2,0,2,1,2,1,1,1,2,4,2,3,2,0,2,0,2,5,2,5,2,0,2,0,2,0,2,0,2,5,2,3,1,99,2,3,2,4,2,1,2,4,2,1,1,3,2,3,2,3,2,5,2,3,2,0,2,1,1,3,2,3,2,3,2,3,2,1,2,0,2,0,2,2,1,3,1,1,2
3604,6,3,6,3,6,3,4,3,5,3,7,3,5,2,7,2,3,2,0,2,0,2,7,3,0,2,7,3,7,3,6,3,6,3,0,2,5,2,0,2,6,3,6,3,3,2,3,2,2,3,3,3,3,3,3,3,2,3,2,2,1,2,3,2,6,2,0,2,3,2,3,3,3,3,3,3,3,3,0,2,3,3,0,2,2,3,0,2,3,3,2,2,2,2,0,2,3,3,0,2,0,2,3,3,0,2,3,2,3,2,3,2,3,2,3,3,3,3,3,3,3,2,3,2,3,2,0,2,3,2,3,2,7,3,3,2,99,2,6,3,3,3,0,2,3,3,3,2,3,2,3,2,3,3,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,0,2,3,3,3,3,3,3
3607,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2
3609,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2
3611,1,1,1,1,1,1,2,1,6,1,7,1,3,1,1,1,0,2,0,2,1,1,1,1,1,1,1,1,5,2,0,2,3,2,3,1,0,2,7,1,2,2,2,1,0,2,4,2,0,2,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,0,2,0,2,1,2,1,2,1,2,3,2,3,2,3,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,4,2,0,2,4,2,4,2,7,3,5,2,5,2,7,2,3,2,1,1,5,2,3,2,5,2,4,2,1,2,0,2,2,2,2,1,2,1,6,1,99,2,3,3,8,3,1,1,3,1,6,2,6,1,7,1,1,1,1,1,0,2,0,2,0,2,1,1,2,1,2,1,2,1,2,2,2,1,5,1,7,2,7,1,3,1
3612,2,2,2,2,2,2,0,2,3,2,3,2,0,2,3,2,0,2,0,2,3,2,0,2,0,2,3,2,4,2,3,2,1,2,1,2,2,2,5,2,5,2,4,2,4,2,4,2,0,2,1,2,4,2,0,2,2,2,3,2,2,2,2,2,3,2,3,2,6,2,3,2,2,2,1,2,4,2,1,2,1,2,0,2,3,2,1,2,3,2,1,2,1,2,0,2,0,2,1,2,3,2,6,2,4,2,5,2,5,2,5,2,5,2,5,2,5,2,1,2,4,2,4,2,1,2,3,2,3,2,0,2,3,2,5,2,99,2,3,2,3,2,1,2,3,2,2,2,3,2,3,2,5,2,5,2,3,2,1,2,1,2,1,2,1,2,1,2,4,2,1,2,0,2,0,2,1,2,1,2,1,2
3616,0,2,3,2,0,2,99,2,1,1,1,2,1,2,8,1,1,1,0,2,0,2,1,1,0,2,0,2,99,2,5,2,0,2,1,1,1,1,1,2,1,2,99,2,1,2,4,2,0,2,99,2,5,2,4,2,0,2,99,2,0,2,0,2,3,3,0,2,2,2,5,3,0,2,1,3,3,3,3,3,0,2,0,2,4,2,0,2,8,2,0,2,0,2,0,2,0,2,0,2,0,2,1,1,5,2,8,2,8,1,7,2,99,2,3,2,8,3,1,1,2,2,2,2,2,2,3,2,1,1,1,1,5,2,5,2,99,2,1,1,1,2,0,2,1,1,0,2,8,2,3,2,5,2,6,2,5,2,1,2,2,2,3,3,5,2,3,3,6,3,2,2,0,2,3,2,3,3,5,3,1,2
3623,6,1,3,2,6,1,3,3,99,2,3,2,5,1,99,2,5,2,5,2,3,2,4,2,1,1,3,2,6,2,5,2,3,1,2,2,2,2,4,2,0,2,4,2,4,2,1,2,0,2,1,2,5,2,3,2,4,2,5,2,5,2,1,1,1,1,5,3,4,2,1,1,2,3,4,3,6,2,6,2,6,2,5,2,4,2,3,2,4,2,1,2,5,2,4,2,4,3,3,2,3,2,5,2,4,2,7,3,7,1,7,2,7,2,5,2,5,1,3,2,3,2,3,2,3,2,4,2,3,2,5,2,99,2,7,2,3,2,4,3,3,2,5,2,3,2,3,2,5,2,6,2,6,2,4,2,6,2,4,2,6,2,4,2,4,2,4,2,6,2,5,3,0,2,0,2,3,2,4,2,6,2
3625,7,2,5,2,8,2,3,2,3,2,6,2,7,2,7,2,0,2,0,2,0,2,3,2,0,2,4,2,3,2,3,1,3,1,3,1,1,1,4,1,3,1,5,1,3,1,4,2,1,2,0,2,4,2,3,1,0,2,3,2,0,2,5,2,6,1,0,2,3,1,6,1,3,1,0,2,3,1,2,1,3,1,0,2,1,1,0,2,3,1,3,1,3,2,0,2,0,2,4,2,4,2,5,2,3,2,3,2,3,2,6,2,5,2,3,2,5,3,4,2,6,2,3,2,2,2,4,2,5,2,5,2,4,2,3,2,0,2,0,2,5,2,4,2,3,2,2,2,4,2,2,2,6,2,6,2,6,2,0,2,3,2,3,2,0,2,4,2,2,2,3,2,3,2,4,2,4,2,4,2,1,2
3627,7,2,3,2,7,2,4,2,1,3,5,2,4,2,4,2,0,2,0,2,6,3,3,2,3,2,0,2,4,2,1,2,0,2,1,2,3,2,7,2,1,2,6,2,1,2,5,2,0,2,1,2,6,2,1,2,3,2,3,2,0,2,1,2,3,2,1,2,2,2,2,2,2,2,1,2,4,2,0,2,3,3,0,2,4,2,4,2,1,2,2,2,0,2,0,2,0,2,1,2,2,2,4,2,6,2,6,2,6,2,0,2,7,2,3,2,4,2,0,2,1,2,0,2,2,2,1,2,0,2,0,2,4,2,0,2,0,2,3,2,5,2,1,2,4,2,2,2,4,2,4,2,7,2,0,2,6,2,0,2,0,2,6,2,6,2,5,2,4,2,4,2,0,2,1,2,1,2,6,2,8,2
3632,2,1,1,1,2,1,2,1,2,1,9,1,5,1,5,1,2,1,0,2,2,1,3,1,1,1,2,1,2,1,5,1,5,1,0,2,1,1,6,1,3,1,6,1,3,1,3,1,0,2,2,1,5,1,4,1,0,2,0,2,0,2,2,1,4,1,1,1,6,1,2,1,0,2,1,1,2,1,3,1,1,1,0,2,3,1,1,1,2,1,1,1,0,2,0,2,0,2,2,1,2,1,6,1,4,1,3,1,3,1,2,1,3,1,1,1,1,1,1,1,2,1,2,1,2,1,0,2,2,1,0,2,2,1,0,2,0,2,5,1,4,1,0,2,3,1,3,1,3,1,3,1,1,1,2,1,5,1,0,2,1,1,1,1,5,1,6,1,5,1,5,1,2,1,2,1,6,1,5,1,2,1
3646,8,1,1,1,8,2,1,2,1,2,6,2,1,2,1,2,0,2,0,2,3,2,0,2,6,2,0,2,6,2,3,2,1,1,1,2,0,2,6,2,0,2,1,2,1,2,1,2,0,2,0,2,6,2,0,2,0,2,2,2,0,2,1,1,4,1,0,2,3,2,1,2,1,2,0,2,3,3,2,3,0,2,0,2,1,2,0,2,5,3,0,2,1,2,0,2,0,2,0,2,5,2,0,2,0,2,4,2,4,2,6,2,4,2,4,2,1,2,0,2,5,2,3,2,0,2,2,2,3,2,0,2,0,2,0,2,0,2,1,2,5,2,1,2,4,2,1,2,0,2,1,2,3,2,6,2,6,2,0,2,1,1,3,2,6,2,7,2,6,2,0,2,2,3,0,2,2,2,4,1,4,2
3647,6,2,3,2,6,1,5,2,0,2,0,2,5,2,0,2,0,2,0,2,3,2,0,2,0,2,0,2,5,2,2,1,2,3,0,2,0,2,0,2,0,2,3,2,5,2,3,2,0,2,3,2,5,2,3,2,1,2,0,2,1,2,1,1,0,2,1,2,3,2,0,2,0,2,0,2,4,2,4,2,1,2,0,2,1,2,1,2,1,2,1,2,0,2,0,2,0,2,3,2,0,2,5,3,0,2,3,2,3,2,3,2,3,2,3,2,4,2,4,2,4,2,2,2,0,2,3,2,3,2,0,2,0,2,5,2,0,2,0,2,1,2,1,2,5,2,2,2,5,2,6,2,8,2,7,2,6,2,0,2,1,2,6,2,5,2,6,2,5,2,6,2,3,3,1,2,7,3,7,3,7,3
3651,6,2,0,2,6,2,1,2,3,2,7,2,5,3,5,3,3,2,0,2,5,2,5,1,2,2,2,2,2,2,3,2,3,2,0,2,3,2,0,2,4,2,4,2,3,2,3,2,0,2,1,2,5,2,1,2,1,2,0,2,0,2,1,2,5,2,5,2,5,2,3,2,3,2,2,2,4,2,4,2,1,2,0,2,3,2,2,1,1,2,1,2,0,2,0,2,3,2,0,2,0,2,6,2,5,2,6,2,6,1,6,1,5,2,5,1,5,2,1,2,1,2,3,2,1,2,1,2,1,2,0,2,0,2,0,2,99,2,4,3,4,3,3,2,1,2,2,2,4,2,1,2,5,3,6,2,6,3,3,2,1,2,7,3,5,2,5,3,6,3,5,3,1,2,1,2,1,2,4,2,5,2
3658,4,3,6,3,7,1,4,2,0,2,0,2,0,2,5,2,1,2,0,2,0,2,0,2,0,2,0,2,4,2,0,2,0,2,2,1,0,2,5,3,0,2,5,2,5,3,0,2,0,2,0,2,6,2,5,2,0,2,5,2,5,3,4,2,3,1,0,2,5,1,0,2,0,2,0,2,0,2,4,3,2,2,3,1,1,2,0,2,5,2,1,2,3,2,0,2,0,2,0,2,4,2,0,2,6,2,4,2,1,1,5,3,5,2,6,3,5,3,5,3,4,3,4,3,0,2,4,3,5,3,3,3,2,1,7,2,99,2,0,2,6,2,0,2,1,1,0,2,3,2,0,2,5,2,5,2,5,2,2,2,0,2,3,2,6,2,6,2,6,2,0,2,5,3,4,3,0,2,0,2,0,2
3665,6,2,2,2,6,2,4,2,2,1,7,1,7,1,5,1,2,1,0,2,3,1,3,1,1,1,1,1,5,1,7,3,1,2,1,2,1,1,6,2,1,1,6,2,4,1,5,2,1,1,5,2,2,2,4,2,1,2,2,2,4,1,3,1,6,1,3,1,6,1,2,2,5,1,2,2,4,2,4,2,4,2,0,2,3,2,3,1,4,2,1,1,0,2,0,2,1,1,1,1,1,1,7,1,3,1,4,2,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1,4,1,4,1,99,2,5,1,6,1,6,1,6,1,2,2,7,2,7,1,4,1,4,1,4,1,1,1,1,1,5,1,5,1,5,1,5,2,4,2,4,1,1,1,5,2,5,2,8,2
3670,3,2,0,2,3,2,1,2,3,3,9,2,5,2,1,2,0,2,0,2,1,2,3,2,3,2,3,2,1,2,5,2,4,3,0,2,3,3,6,2,4,2,3,2,2,2,3,3,0,2,4,2,4,2,2,3,2,3,1,2,0,2,6,2,2,2,2,2,1,2,1,2,1,2,0,2,4,2,1,2,0,2,0,2,4,3,2,2,3,2,3,2,1,2,0,2,3,2,0,2,0,2,4,3,0,2,4,2,4,2,2,1,4,2,2,2,3,2,2,2,3,2,2,2,1,2,2,2,0,2,1,1,0,2,1,1,99,2,4,2,4,2,0,2,3,2,1,2,1,2,1,2,1,2,1,2,1,2,0,2,0,2,0,2,3,2,2,2,3,2,3,2,0,2,2,2,3,3,5,3,4,2
3671,6,3,1,2,6,3,2,2,3,2,3,2,6,2,6,2,1,1,0,2,0,2,2,3,0,2,4,3,6,3,5,2,1,2,0,2,3,3,6,2,4,2,3,2,2,2,3,2,0,2,2,2,2,2,1,2,1,2,3,2,0,2,3,2,6,2,2,2,5,2,2,2,2,2,0,2,3,2,3,2,1,2,0,2,5,2,1,2,3,2,3,2,0,2,0,2,2,2,1,2,0,2,6,2,4,2,5,2,5,3,2,1,3,2,3,2,3,3,3,2,0,2,1,2,3,2,3,2,3,2,0,2,0,2,0,2,99,2,4,2,4,2,1,2,1,2,3,2,1,2,3,2,7,3,6,3,4,2,0,2,0,2,5,2,4,2,4,2,4,2,4,3,0,2,1,3,5,3,5,2,5,3
3672,2,3,0,2,2,2,1,3,1,2,6,2,6,2,0,2,0,2,0,2,0,2,7,3,0,2,2,2,3,2,3,2,2,2,0,2,3,3,0,2,3,2,0,2,0,2,5,3,0,2,4,3,3,3,1,3,0,2,0,2,0,2,6,3,6,3,3,3,3,3,2,3,2,3,0,2,4,3,4,3,4,3,0,2,2,3,3,3,3,3,0,2,3,2,4,2,0,2,1,2,3,2,5,2,0,2,0,2,3,2,3,2,5,2,6,3,2,3,0,2,5,3,4,3,3,2,0,2,0,2,0,2,4,3,5,1,99,2,5,3,8,3,3,3,5,2,5,3,6,3,6,3,5,2,5,2,0,2,0,2,0,2,2,2,0,2,1,1,1,1,5,3,0,2,2,2,3,1,3,2,3,2
3674,0,2,7,2,0,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,99,2,3,2,1,2,99,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,0,2,6,3,1,2,3,2,1,2,1,2,1,2,3,2,2,2,1,2,3,2,3,2,0,2,0,2,1,2,0,2,1,2,1,2,3,2,0,2,0,2,1,2,1,2,1,2,0,2,3,2,3,2,7,3,7,3,7,3,7,3,7,3,7,3,7,3,3,2,3,2,2,2,7,3,7,3,7,3,99,2,3,2,7,2,7,2,7,2,3,2,7,2,3,2,7,2,1,2,1,2,1,2,1,2,6,2,6,2,1,2,6,2,0,2,0,2,1,2,1,1,1,1,1,2
3675,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,3,2,3,2,0,2,0,2,1,1,0,2,6,2,0,2,6,2,0,2,6,2,0,2,0,2,0,2,0,2,0,2,1,1,0,2,0,2,0,2,0,2,1,2,0,2,1,2,1,2,1,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,99,2,6,3,6,3,0,2,1,1,1,1,1,1,0,2,1,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,1,3,0,2,1,1,1,1,0,2,2,1
3676,0,2,6,1,99,2,99,2,99,2,7,1,99,2,5,1,99,2,99,2,99,2,99,2,99,2,99,2,99,2,5,1,4,1,3,2,3,1,5,1,99,2,4,1,3,1,4,1,99,2,3,1,99,2,3,1,99,2,99,2,99,2,4,1,99,2,99,2,0,2,3,1,99,2,99,2,4,1,4,1,99,2,99,2,4,1,5,1,99,2,2,1,99,2,99,2,99,2,99,2,99,2,99,2,99,2,7,2,7,1,7,1,4,1,99,2,4,2,99,2,4,1,99,2,99,2,99,2,99,2,6,1,6,1,6,1,99,2,4,1,6,1,99,2,3,1,3,1,5,1,5,1,8,2,99,2,99,2,99,2,6,1,4,1,7,1,99,2,99,2,4,1,4,1,99,2,99,2,6,1,6,1
3678,6,2,5,2,6,2,4,3,3,3,6,2,6,3,4,2,3,2,0,2,3,3,3,3,1,2,3,2,5,2,4,2,4,2,0,2,3,2,5,2,4,2,6,3,3,2,3,3,1,2,3,3,3,3,3,3,3,3,2,3,2,2,6,3,3,2,3,2,5,2,3,3,1,3,2,2,3,3,1,2,4,3,0,2,3,2,3,3,3,2,3,2,1,2,0,2,0,2,3,2,0,2,4,3,6,2,5,3,5,3,6,3,2,1,2,1,3,3,3,3,4,2,2,2,3,2,1,2,1,2,0,2,3,1,0,2,0,2,3,2,6,2,1,1,3,1,3,2,5,2,8,3,3,2,3,2,3,2,0,2,1,2,3,2,3,2,3,2,3,2,3,3,1,3,3,2,5,2,5,3,6,2
3679,5,2,0,2,5,2,1,2,1,2,0,2,1,3,1,2,0,2,0,2,1,2,1,2,0,2,0,2,5,2,6,2,1,2,0,2,2,3,3,2,0,2,5,2,3,2,4,3,1,2,0,2,5,2,1,2,2,2,4,2,3,2,0,2,5,3,2,3,6,2,0,2,1,2,3,3,2,2,0,2,3,2,0,2,3,3,1,2,1,2,1,2,1,3,0,2,0,2,0,2,0,2,6,2,3,2,5,2,5,3,6,2,1,2,7,2,3,2,3,2,6,2,3,2,2,2,4,2,2,2,4,2,0,2,6,2,99,2,1,2,4,1,2,2,2,2,2,2,4,1,8,3,8,2,6,2,2,2,0,2,2,1,3,2,3,1,3,2,5,2,1,3,0,2,0,2,1,2,7,3,2,3
3680,6,2,0,2,6,2,2,2,2,2,3,2,4,2,2,1,0,2,0,2,4,2,1,2,3,2,3,2,1,2,4,2,2,2,1,2,0,2,6,2,0,2,4,2,4,2,4,2,0,2,1,2,4,2,3,2,0,2,0,2,2,2,1,2,6,2,2,2,5,2,3,2,1,2,0,2,4,2,1,2,0,2,0,2,4,2,2,2,4,2,1,2,2,2,0,2,0,2,4,2,2,2,4,2,3,2,5,2,5,1,5,2,4,2,3,1,6,2,5,2,1,1,3,2,3,2,1,1,1,1,0,2,2,1,1,1,99,2,4,2,5,2,3,2,3,2,1,2,4,2,2,1,1,2,2,2,1,2,0,2,0,2,1,2,2,2,1,2,2,2,3,2,2,2,1,2,1,2,2,2,6,2
3682,6,3,3,3,6,2,4,2,1,1,4,2,5,3,4,3,1,1,0,2,0,2,6,3,0,2,5,3,8,3,7,3,7,3,0,2,5,3,4,3,7,3,5,3,0,2,2,3,0,2,3,3,4,3,3,3,1,3,0,2,0,2,4,3,5,3,0,2,1,3,4,3,5,3,0,2,3,3,3,3,4,3,0,2,5,3,0,2,3,3,4,3,1,3,0,2,0,2,1,3,0,2,4,2,0,2,5,2,5,3,4,2,5,3,1,2,5,3,3,3,1,3,0,2,3,2,0,2,0,2,0,2,0,2,0,2,99,2,5,3,3,3,1,2,2,3,5,3,6,3,6,3,8,3,8,2,0,2,0,2,0,2,7,3,1,1,2,2,1,2,8,3,8,3,1,3,5,3,1,2,7,3
3697,1,2,3,2,3,1,1,2,3,2,1,2,3,2,1,1,0,2,0,2,0,2,1,2,0,2,1,2,1,2,6,3,2,2,0,2,2,2,1,2,0,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,3,2,2,2,2,0,2,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,0,2,2,3,1,2,1,2,1,2,3,3,0,2,0,2,1,2,1,2,2,2,8,1,8,2,8,2,1,1,8,2,7,2,6,3,6,3,7,2,6,2,1,1,5,3,2,2,4,2,4,2,7,2,99,2,1,1,1,1,1,1,1,1,1,1,1,2,3,2,6,2,9,2,5,2,1,2,1,2,8,2,4,2,6,2,7,2,1,2,1,2,1,2,2,2,2,2,3,2
3703,0,2,0,2,0,2,0,2,0,2,2,1,7,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,7,3,7,3,0,2,7,2,3,1,0,2,5,1,0,2,5,1,2,2,5,1,5,2,5,2,0,2,0,2,0,2,0,2,4,1,0,2,0,2,2,1,2,1,0,2,2,1,0,2,0,2,0,2,0,2,0,2,0,2,2,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,3,2,0,2,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,0,2,0,2,0,2,3,1,0,2,99,2,3,1,3,1,3,1,3,1,3,1,3,1,3,1,1,1,1,1,1,1,0,2,0,2,2,1,2,1,2,1,2,1,1,2,0,2,0,2,1,1,1,1,1,1
3704,6,3,1,2,6,2,1,2,0,2,3,2,5,2,1,2,0,2,0,2,0,2,3,3,0,2,2,3,7,3,3,2,3,2,0,2,1,3,3,3,0,2,1,3,3,3,3,3,0,2,3,3,2,3,2,3,1,2,0,2,0,2,1,1,2,1,0,2,0,2,2,3,1,3,0,2,1,3,0,2,0,2,0,2,5,3,0,2,1,3,0,2,0,2,0,2,0,2,0,2,0,2,3,3,0,2,2,2,2,2,0,2,1,2,3,2,0,2,0,2,2,2,1,2,1,2,0,2,0,2,0,2,0,2,0,2,99,2,3,2,2,2,1,1,2,2,2,3,1,2,1,2,1,2,8,2,1,2,0,2,1,2,1,2,3,2,1,1,1,1,2,2,1,2,1,1,1,3,9,3,2,2
